#,Date-Time (CDT),Temperature   (°F),RH   (%),Dew Point   (°F),Host Connected,Stopped,End of File
3341,04/30/2023 20:41:44,71.58,26.150,35.07,,,
3342,04/30/2023 20:42:44,71.58,26.210,35.12,,,
3343,04/30/2023 20:43:44,71.58,26.190,35.11,,,
3344,04/30/2023 20:44:44,71.58,26.170,35.09,,,
3345,04/30/2023 20:45:44,71.58,26.190,35.11,,,
3346,04/30/2023 20:46:44,71.58,26.210,35.12,,,
3347,04/30/2023 20:47:44,71.58,26.210,35.12,,,
3348,04/30/2023 20:48:44,71.58,26.220,35.13,,,
3349,04/30/2023 20:49:44,71.53,26.210,35.08,,,
3350,04/30/2023 20:50:44,71.53,26.210,35.08,,,
3351,04/30/2023 20:51:44,71.58,26.220,35.13,,,
3352,04/30/2023 20:52:44,71.53,26.240,35.11,,,
3353,04/30/2023 20:53:44,71.53,26.240,35.11,,,
3354,04/30/2023 20:54:44,71.58,26.220,35.13,,,
3355,04/30/2023 20:55:44,71.58,26.220,35.13,,,
3356,04/30/2023 20:56:44,71.53,26.220,35.09,,,
3357,04/30/2023 20:57:44,71.53,26.220,35.09,,,
3358,04/30/2023 20:58:44,71.53,26.240,35.11,,,
3359,04/30/2023 20:59:44,71.53,26.260,35.12,,,
3360,04/30/2023 21:00:44,71.53,26.220,35.09,,,
3361,04/30/2023 21:01:44,71.53,26.240,35.11,,,
3362,04/30/2023 21:02:44,71.53,26.230,35.10,,,
3363,04/30/2023 21:03:44,71.53,26.220,35.09,,,
3364,04/30/2023 21:04:44,71.53,26.240,35.11,,,
3365,04/30/2023 21:05:44,71.53,26.230,35.10,,,
3366,04/30/2023 21:06:44,71.53,26.240,35.11,,,
3367,04/30/2023 21:07:44,71.53,26.250,35.12,,,
3368,04/30/2023 21:08:44,71.53,26.260,35.12,,,
3369,04/30/2023 21:09:44,71.53,26.260,35.13,,,
3370,04/30/2023 21:10:44,71.53,26.290,35.16,,,
3371,04/30/2023 21:11:44,71.53,26.290,35.16,,,
3372,04/30/2023 21:12:44,71.53,26.320,35.18,,,
3373,04/30/2023 21:13:44,71.53,26.310,35.17,,,
3374,04/30/2023 21:14:44,71.53,26.280,35.15,,,
3375,04/30/2023 21:15:44,71.53,26.300,35.16,,,
3376,04/30/2023 21:16:44,71.53,26.330,35.19,,,
3377,04/30/2023 21:17:44,71.53,26.350,35.21,,,
3378,04/30/2023 21:18:44,71.53,26.310,35.17,,,
3379,04/30/2023 21:19:44,71.58,26.340,35.25,,,
3380,04/30/2023 21:20:44,71.53,26.310,35.18,,,
3381,04/30/2023 21:21:44,71.58,26.340,35.25,,,
3382,04/30/2023 21:22:44,71.58,26.320,35.23,,,
3383,04/30/2023 21:23:44,71.53,26.320,35.18,,,
3384,04/30/2023 21:24:44,71.53,26.350,35.22,,,
3385,04/30/2023 21:25:44,71.53,26.320,35.18,,,
3386,04/30/2023 21:26:44,71.53,26.340,35.20,,,
3387,04/30/2023 21:27:44,71.53,26.350,35.22,,,
3388,04/30/2023 21:28:44,71.53,26.350,35.22,,,
3389,04/30/2023 21:29:44,71.58,26.370,35.28,,,
3390,04/30/2023 21:30:44,71.58,26.350,35.26,,,
3391,04/30/2023 21:31:44,71.58,26.370,35.28,,,
3392,04/30/2023 21:32:44,71.58,26.370,35.28,,,
3393,04/30/2023 21:33:44,71.58,26.350,35.26,,,
3394,04/30/2023 21:34:44,71.58,26.350,35.26,,,
3395,04/30/2023 21:35:44,71.58,26.350,35.26,,,
3396,04/30/2023 21:36:44,71.58,26.320,35.23,,,
3397,04/30/2023 21:37:44,71.58,26.340,35.25,,,
3398,04/30/2023 21:38:44,71.58,26.340,35.25,,,
3399,04/30/2023 21:39:44,71.58,26.310,35.22,,,
3400,04/30/2023 21:40:44,71.62,26.320,35.26,,,
3401,04/30/2023 21:41:44,71.58,26.350,35.26,,,
3402,04/30/2023 21:42:44,71.62,26.370,35.31,,,
3403,04/30/2023 21:43:44,71.62,26.320,35.26,,,
3404,04/30/2023 21:44:44,71.62,26.350,35.29,,,
3405,04/30/2023 21:45:44,71.62,26.350,35.29,,,
3406,04/30/2023 21:46:44,71.62,26.350,35.29,,,
3407,04/30/2023 21:47:44,71.62,26.350,35.29,,,
3408,04/30/2023 21:48:44,71.62,26.370,35.31,,,
3409,04/30/2023 21:49:44,71.62,26.360,35.30,,,
3410,04/30/2023 21:50:44,71.62,26.380,35.32,,,
3411,04/30/2023 21:51:44,71.62,26.390,35.33,,,
3412,04/30/2023 21:52:44,71.62,26.400,35.33,,,
3413,04/30/2023 21:53:44,71.62,26.420,35.35,,,
3414,04/30/2023 21:54:44,71.62,26.440,35.38,,,
3415,04/30/2023 21:55:44,71.62,26.420,35.35,,,
3416,04/30/2023 21:56:44,71.62,26.430,35.37,,,
3417,04/30/2023 21:57:44,71.65,26.400,35.37,,,
3418,04/30/2023 21:58:44,71.62,26.430,35.37,,,
3419,04/30/2023 21:59:44,71.62,26.430,35.37,,,
3420,04/30/2023 22:00:44,71.62,26.420,35.35,,,
3421,04/30/2023 22:01:44,71.62,26.400,35.33,,,
3422,04/30/2023 22:02:44,71.65,26.420,35.38,,,
3423,04/30/2023 22:03:44,71.62,26.400,35.33,,,
3424,04/30/2023 22:04:44,71.65,26.430,35.40,,,
3425,04/30/2023 22:05:44,71.65,26.430,35.40,,,
3426,04/30/2023 22:06:44,71.65,26.420,35.38,,,
3427,04/30/2023 22:07:44,71.65,26.420,35.38,,,
3428,04/30/2023 22:08:44,71.65,26.400,35.37,,,
3429,04/30/2023 22:09:44,71.65,26.400,35.37,,,
3430,04/30/2023 22:10:44,71.65,26.400,35.37,,,
3431,04/30/2023 22:11:44,71.65,26.420,35.38,,,
3432,04/30/2023 22:12:44,71.65,26.420,35.38,,,
3433,04/30/2023 22:13:44,71.65,26.400,35.37,,,
3434,04/30/2023 22:14:44,71.65,26.400,35.37,,,
3435,04/30/2023 22:15:44,71.65,26.430,35.40,,,
3436,04/30/2023 22:16:44,71.65,26.430,35.40,,,
3437,04/30/2023 22:17:44,71.65,26.420,35.38,,,
3438,04/30/2023 22:18:44,71.65,26.400,35.37,,,
3439,04/30/2023 22:19:44,71.71,26.420,35.43,,,
3440,04/30/2023 22:20:44,71.65,26.380,35.35,,,
3441,04/30/2023 22:21:44,71.71,26.380,35.39,,,
3442,04/30/2023 22:22:44,71.71,26.420,35.43,,,
3443,04/30/2023 22:23:44,71.71,26.430,35.45,,,
3444,04/30/2023 22:24:44,71.65,26.430,35.40,,,
3445,04/30/2023 22:25:44,71.65,26.430,35.40,,,
3446,04/30/2023 22:26:44,71.65,26.420,35.38,,,
3447,04/30/2023 22:27:44,71.65,26.430,35.40,,,
3448,04/30/2023 22:28:44,71.65,26.430,35.40,,,
3449,04/30/2023 22:29:44,71.71,26.420,35.43,,,
3450,04/30/2023 22:30:44,71.71,26.430,35.45,,,
3451,04/30/2023 22:31:44,71.71,26.430,35.45,,,
3452,04/30/2023 22:32:44,71.71,26.400,35.41,,,
3453,04/30/2023 22:33:44,71.65,26.400,35.37,,,
3454,04/30/2023 22:34:44,71.71,26.430,35.45,,,
3455,04/30/2023 22:35:44,71.71,26.430,35.45,,,
3456,04/30/2023 22:36:44,71.65,26.430,35.40,,,
3457,04/30/2023 22:37:44,71.71,26.430,35.45,,,
3458,04/30/2023 22:38:44,71.71,26.430,35.45,,,
3459,04/30/2023 22:39:44,71.71,26.430,35.45,,,
3460,04/30/2023 22:40:44,71.71,26.430,35.45,,,
3461,04/30/2023 22:41:44,71.71,26.450,35.46,,,
3462,04/30/2023 22:42:44,71.71,26.460,35.48,,,
3463,04/30/2023 22:43:44,71.71,26.450,35.46,,,
3464,04/30/2023 22:44:44,71.71,26.430,35.45,,,
3465,04/30/2023 22:45:44,71.71,26.450,35.46,,,
3466,04/30/2023 22:46:44,71.71,26.450,35.46,,,
3467,04/30/2023 22:47:44,71.71,26.450,35.46,,,
3468,04/30/2023 22:48:44,71.71,26.460,35.48,,,
3469,04/30/2023 22:49:44,71.71,26.460,35.48,,,
3470,04/30/2023 22:50:44,71.71,26.460,35.48,,,
3471,04/30/2023 22:51:44,71.71,26.460,35.48,,,
3472,04/30/2023 22:52:44,71.71,26.480,35.49,,,
3473,04/30/2023 22:53:44,71.71,26.500,35.51,,,
3474,04/30/2023 22:54:44,71.71,26.500,35.50,,,
3475,04/30/2023 22:55:44,71.71,26.460,35.48,,,
3476,04/30/2023 22:56:44,71.71,26.480,35.49,,,
3477,04/30/2023 22:57:44,71.71,26.520,35.53,,,
3478,04/30/2023 22:58:44,71.71,26.500,35.51,,,
3479,04/30/2023 22:59:44,71.71,26.500,35.51,,,
3480,04/30/2023 23:00:44,71.71,26.500,35.51,,,
3481,04/30/2023 23:01:44,71.71,26.460,35.48,,,
3482,04/30/2023 23:02:44,71.65,26.480,35.45,,,
3483,04/30/2023 23:03:44,71.65,26.500,35.46,,,
3484,04/30/2023 23:04:44,71.65,26.520,35.48,,,
3485,04/30/2023 23:05:44,71.65,26.520,35.48,,,
3486,04/30/2023 23:06:44,71.65,26.520,35.48,,,
3487,04/30/2023 23:07:44,71.65,26.520,35.48,,,
3488,04/30/2023 23:08:44,71.65,26.480,35.45,,,
3489,04/30/2023 23:09:44,71.65,26.460,35.43,,,
3490,04/30/2023 23:10:44,71.65,26.500,35.46,,,
3491,04/30/2023 23:11:44,71.65,26.500,35.46,,,
3492,04/30/2023 23:12:44,71.62,26.520,35.45,,,
3493,04/30/2023 23:13:44,71.65,26.500,35.46,,,
3494,04/30/2023 23:14:44,71.65,26.480,35.45,,,
3495,04/30/2023 23:15:44,71.62,26.480,35.42,,,
3496,04/30/2023 23:16:44,71.65,26.520,35.48,,,
3497,04/30/2023 23:17:44,71.65,26.480,35.45,,,
3498,04/30/2023 23:18:44,71.62,26.480,35.42,,,
3499,04/30/2023 23:19:44,71.62,26.480,35.42,,,
3500,04/30/2023 23:20:44,71.62,26.460,35.40,,,
3501,04/30/2023 23:21:44,71.62,26.480,35.42,,,
3502,04/30/2023 23:22:44,71.62,26.460,35.39,,,
3503,04/30/2023 23:23:44,71.62,26.500,35.43,,,
3504,04/30/2023 23:24:44,71.62,26.480,35.41,,,
3505,04/30/2023 23:25:44,71.62,26.500,35.43,,,
3506,04/30/2023 23:26:44,71.62,26.460,35.40,,,
3507,04/30/2023 23:27:44,71.62,26.500,35.43,,,
3508,04/30/2023 23:28:44,71.58,26.510,35.41,,,
3509,04/30/2023 23:29:44,71.58,26.480,35.38,,,
3510,04/30/2023 23:30:44,71.58,26.500,35.40,,,
3511,04/30/2023 23:31:44,71.58,26.480,35.38,,,
3512,04/30/2023 23:32:44,71.58,26.500,35.40,,,
3513,04/30/2023 23:33:44,71.58,26.480,35.38,,,
3514,04/30/2023 23:34:44,71.58,26.480,35.38,,,
3515,04/30/2023 23:35:44,71.62,26.500,35.43,,,
3516,04/30/2023 23:36:44,71.58,26.500,35.40,,,
3517,04/30/2023 23:37:44,71.62,26.460,35.39,,,
3518,04/30/2023 23:38:44,71.58,26.480,35.38,,,
3519,04/30/2023 23:39:44,71.58,26.480,35.38,,,
3520,04/30/2023 23:40:44,71.58,26.500,35.40,,,
3521,04/30/2023 23:41:44,71.58,26.500,35.40,,,
3522,04/30/2023 23:42:44,71.58,26.460,35.36,,,
3523,04/30/2023 23:43:44,71.58,26.500,35.40,,,
3524,04/30/2023 23:44:44,71.58,26.500,35.40,,,
3525,04/30/2023 23:45:44,71.58,26.500,35.40,,,
3526,04/30/2023 23:46:44,71.58,26.500,35.40,,,
3527,04/30/2023 23:47:44,71.53,26.460,35.32,,,
3528,04/30/2023 23:48:44,71.53,26.480,35.33,,,
3529,04/30/2023 23:49:44,71.53,26.500,35.35,,,
3530,04/30/2023 23:50:44,71.53,26.480,35.33,,,
3531,04/30/2023 23:51:44,71.58,26.480,35.38,,,
3532,04/30/2023 23:52:44,71.53,26.480,35.34,,,
3533,04/30/2023 23:53:44,71.53,26.480,35.34,,,
3534,04/30/2023 23:54:44,71.53,26.500,35.36,,,
3535,04/30/2023 23:55:44,71.53,26.500,35.36,,,
3536,04/30/2023 23:56:44,71.53,26.520,35.37,,,
3537,04/30/2023 23:57:44,71.53,26.530,35.38,,,
3538,04/30/2023 23:58:44,71.53,26.540,35.39,,,
3539,04/30/2023 23:59:44,71.53,26.540,35.39,,,
3540,05/01/2023 00:00:44,71.53,26.540,35.39,,,
3541,05/01/2023 00:01:44,71.53,26.550,35.40,,,
3542,05/01/2023 00:02:44,71.53,26.540,35.39,,,
3543,05/01/2023 00:03:44,71.53,26.550,35.40,,,
3544,05/01/2023 00:04:44,71.53,26.560,35.41,,,
3545,05/01/2023 00:05:44,71.49,26.580,35.40,,,
3546,05/01/2023 00:06:44,71.49,26.550,35.37,,,
3547,05/01/2023 00:07:44,71.53,26.540,35.39,,,
3548,05/01/2023 00:08:44,71.53,26.560,35.41,,,
3549,05/01/2023 00:09:44,71.53,26.580,35.43,,,
3550,05/01/2023 00:10:44,71.49,26.560,35.38,,,
3551,05/01/2023 00:11:44,71.53,26.560,35.41,,,
3552,05/01/2023 00:12:44,71.49,26.550,35.37,,,
3553,05/01/2023 00:13:44,71.49,26.560,35.38,,,
3554,05/01/2023 00:14:44,71.49,26.550,35.37,,,
3555,05/01/2023 00:15:44,71.49,26.540,35.36,,,
3556,05/01/2023 00:16:44,71.49,26.580,35.40,,,
3557,05/01/2023 00:17:44,71.49,26.560,35.38,,,
3558,05/01/2023 00:18:44,71.49,26.560,35.38,,,
3559,05/01/2023 00:19:44,71.49,26.580,35.40,,,
3560,05/01/2023 00:20:44,71.49,26.560,35.38,,,
3561,05/01/2023 00:21:44,71.49,26.580,35.40,,,
3562,05/01/2023 00:22:44,71.49,26.580,35.40,,,
3563,05/01/2023 00:23:44,71.49,26.600,35.42,,,
3564,05/01/2023 00:24:44,71.49,26.560,35.38,,,
3565,05/01/2023 00:25:44,71.49,26.600,35.42,,,
3566,05/01/2023 00:26:44,71.49,26.580,35.40,,,
3567,05/01/2023 00:27:44,71.49,26.600,35.42,,,
3568,05/01/2023 00:28:44,71.49,26.600,35.42,,,
3569,05/01/2023 00:29:44,71.49,26.580,35.40,,,
3570,05/01/2023 00:30:44,71.49,26.580,35.40,,,
3571,05/01/2023 00:31:44,71.49,26.580,35.40,,,
3572,05/01/2023 00:32:44,71.49,26.580,35.40,,,
3573,05/01/2023 00:33:44,71.44,26.580,35.36,,,
3574,05/01/2023 00:34:44,71.44,26.600,35.37,,,
3575,05/01/2023 00:35:44,71.44,26.600,35.37,,,
3576,05/01/2023 00:36:44,71.44,26.590,35.37,,,
3577,05/01/2023 00:37:44,71.44,26.610,35.38,,,
3578,05/01/2023 00:38:44,71.44,26.610,35.38,,,
3579,05/01/2023 00:39:44,71.44,26.620,35.40,,,
3580,05/01/2023 00:40:44,71.44,26.620,35.40,,,
3581,05/01/2023 00:41:44,71.49,26.650,35.47,,,
3582,05/01/2023 00:42:44,71.49,26.620,35.44,,,
3583,05/01/2023 00:43:44,71.49,26.650,35.47,,,
3584,05/01/2023 00:44:44,71.49,26.670,35.48,,,
3585,05/01/2023 00:45:44,71.49,26.680,35.50,,,
3586,05/01/2023 00:46:44,71.44,26.680,35.45,,,
3587,05/01/2023 00:47:44,71.44,26.680,35.45,,,
3588,05/01/2023 00:48:44,71.49,26.650,35.47,,,
3589,05/01/2023 00:49:44,71.44,26.650,35.42,,,
3590,05/01/2023 00:50:44,71.49,26.670,35.48,,,
3591,05/01/2023 00:51:44,71.49,26.650,35.47,,,
3592,05/01/2023 00:52:44,71.49,26.680,35.50,,,
3593,05/01/2023 00:53:44,71.49,26.680,35.50,,,
3594,05/01/2023 00:54:44,71.49,26.670,35.48,,,
3595,05/01/2023 00:55:44,71.53,26.670,35.51,,,
3596,05/01/2023 00:56:44,71.53,26.680,35.53,,,
3597,05/01/2023 00:57:44,71.49,26.650,35.47,,,
3598,05/01/2023 00:58:44,71.49,26.700,35.52,,,
3599,05/01/2023 00:59:44,71.49,26.700,35.52,,,
3600,05/01/2023 01:00:44,71.49,26.650,35.47,,,
3601,05/01/2023 01:01:44,71.49,26.670,35.48,,,
3602,05/01/2023 01:02:44,71.49,26.680,35.50,,,
3603,05/01/2023 01:03:44,71.49,26.680,35.50,,,
3604,05/01/2023 01:04:44,71.49,26.680,35.50,,,
3605,05/01/2023 01:05:44,71.49,26.650,35.47,,,
3606,05/01/2023 01:06:44,71.49,26.670,35.48,,,
3607,05/01/2023 01:07:44,71.49,26.670,35.48,,,
3608,05/01/2023 01:08:44,71.53,26.680,35.53,,,
3609,05/01/2023 01:09:44,71.53,26.680,35.53,,,
3610,05/01/2023 01:10:44,71.49,26.700,35.52,,,
3611,05/01/2023 01:11:44,71.53,26.680,35.53,,,
3612,05/01/2023 01:12:44,71.53,26.670,35.51,,,
3613,05/01/2023 01:13:44,71.53,26.680,35.53,,,
3614,05/01/2023 01:14:44,71.53,26.720,35.56,,,
3615,05/01/2023 01:15:44,71.53,26.720,35.56,,,
3616,05/01/2023 01:16:44,71.53,26.700,35.55,,,
3617,05/01/2023 01:17:44,71.53,26.680,35.53,,,
3618,05/01/2023 01:18:44,71.53,26.680,35.53,,,
3619,05/01/2023 01:19:44,71.53,26.700,35.55,,,
3620,05/01/2023 01:20:44,71.58,26.710,35.60,,,
3621,05/01/2023 01:21:44,71.53,26.710,35.55,,,
3622,05/01/2023 01:22:44,71.53,26.710,35.55,,,
3623,05/01/2023 01:23:44,71.53,26.710,35.55,,,
3624,05/01/2023 01:24:44,71.58,26.710,35.60,,,
3625,05/01/2023 01:25:44,71.58,26.700,35.59,,,
3626,05/01/2023 01:26:44,71.58,26.680,35.57,,,
3627,05/01/2023 01:27:44,71.58,26.700,35.59,,,
3628,05/01/2023 01:28:44,71.58,26.660,35.55,,,
3629,05/01/2023 01:29:44,71.58,26.710,35.60,,,
3630,05/01/2023 01:30:44,71.58,26.710,35.60,,,
3631,05/01/2023 01:31:44,71.58,26.710,35.60,,,
3632,05/01/2023 01:32:44,71.58,26.710,35.60,,,
3633,05/01/2023 01:33:44,71.58,26.710,35.60,,,
3634,05/01/2023 01:34:44,71.58,26.700,35.59,,,
3635,05/01/2023 01:35:44,71.58,26.730,35.62,,,
3636,05/01/2023 01:36:44,71.58,26.660,35.55,,,
3637,05/01/2023 01:37:44,71.58,26.680,35.57,,,
3638,05/01/2023 01:38:44,71.58,26.710,35.60,,,
3639,05/01/2023 01:39:44,71.58,26.700,35.59,,,
3640,05/01/2023 01:40:44,71.58,26.710,35.60,,,
3641,05/01/2023 01:41:44,71.58,26.710,35.60,,,
3642,05/01/2023 01:42:44,71.58,26.710,35.60,,,
3643,05/01/2023 01:43:44,71.58,26.730,35.62,,,
3644,05/01/2023 01:44:44,71.58,26.700,35.59,,,
3645,05/01/2023 01:45:44,71.58,26.700,35.59,,,
3646,05/01/2023 01:46:44,71.58,26.700,35.59,,,
3647,05/01/2023 01:47:44,71.58,26.700,35.59,,,
3648,05/01/2023 01:48:44,71.62,26.710,35.63,,,
3649,05/01/2023 01:49:44,71.58,26.700,35.59,,,
3650,05/01/2023 01:50:44,71.58,26.660,35.55,,,
3651,05/01/2023 01:51:44,71.58,26.710,35.60,,,
3652,05/01/2023 01:52:44,71.58,26.680,35.57,,,
3653,05/01/2023 01:53:44,71.58,26.680,35.57,,,
3654,05/01/2023 01:54:44,71.62,26.680,35.60,,,
3655,05/01/2023 01:55:44,71.62,26.640,35.57,,,
3656,05/01/2023 01:56:44,71.62,26.640,35.57,,,
3657,05/01/2023 01:57:44,71.58,26.660,35.55,,,
3658,05/01/2023 01:58:44,71.62,26.660,35.58,,,
3659,05/01/2023 01:59:44,71.62,26.610,35.53,,,
3660,05/01/2023 02:00:44,71.62,26.660,35.58,,,
3661,05/01/2023 02:01:44,71.62,26.660,35.58,,,
3662,05/01/2023 02:02:44,71.62,26.660,35.58,,,
3663,05/01/2023 02:03:44,71.62,26.640,35.57,,,
3664,05/01/2023 02:04:44,71.62,26.650,35.58,,,
3665,05/01/2023 02:05:44,71.62,26.610,35.53,,,
3666,05/01/2023 02:06:44,71.62,26.620,35.55,,,
3667,05/01/2023 02:07:44,71.62,26.660,35.58,,,
3668,05/01/2023 02:08:44,71.62,26.640,35.56,,,
3669,05/01/2023 02:09:44,71.62,26.620,35.55,,,
3670,05/01/2023 02:10:44,71.62,26.610,35.53,,,
3671,05/01/2023 02:11:44,71.62,26.640,35.57,,,
3672,05/01/2023 02:12:44,71.62,26.620,35.54,,,
3673,05/01/2023 02:13:44,71.62,26.620,35.54,,,
3674,05/01/2023 02:14:44,71.62,26.620,35.54,,,
3675,05/01/2023 02:15:44,71.62,26.620,35.54,,,
3676,05/01/2023 02:16:44,71.62,26.620,35.54,,,
3677,05/01/2023 02:17:44,71.62,26.600,35.53,,,
3678,05/01/2023 02:18:44,71.62,26.580,35.51,,,
3679,05/01/2023 02:19:44,71.62,26.590,35.52,,,
3680,05/01/2023 02:20:44,71.62,26.600,35.53,,,
3681,05/01/2023 02:21:44,71.62,26.580,35.51,,,
3682,05/01/2023 02:22:44,71.62,26.620,35.54,,,
3683,05/01/2023 02:23:44,71.62,26.590,35.52,,,
3684,05/01/2023 02:24:44,71.62,26.600,35.53,,,
3685,05/01/2023 02:25:44,71.62,26.600,35.53,,,
3686,05/01/2023 02:26:44,71.62,26.570,35.50,,,
3687,05/01/2023 02:27:44,71.62,26.560,35.49,,,
3688,05/01/2023 02:28:44,71.62,26.620,35.54,,,
3689,05/01/2023 02:29:44,71.62,26.550,35.48,,,
3690,05/01/2023 02:30:44,71.62,26.520,35.45,,,
3691,05/01/2023 02:31:44,71.62,26.520,35.45,,,
3692,05/01/2023 02:32:44,71.62,26.550,35.48,,,
3693,05/01/2023 02:33:44,71.62,26.540,35.47,,,
3694,05/01/2023 02:34:44,71.62,26.550,35.48,,,
3695,05/01/2023 02:35:44,71.65,26.520,35.48,,,
3696,05/01/2023 02:36:44,71.65,26.500,35.46,,,
3697,05/01/2023 02:37:44,71.62,26.480,35.42,,,
3698,05/01/2023 02:38:44,71.62,26.460,35.39,,,
3699,05/01/2023 02:39:44,71.62,26.460,35.40,,,
3700,05/01/2023 02:40:44,71.65,26.450,35.42,,,
3701,05/01/2023 02:41:44,71.65,26.500,35.46,,,
3702,05/01/2023 02:42:44,71.65,26.500,35.46,,,
3703,05/01/2023 02:43:44,71.62,26.500,35.43,,,
3704,05/01/2023 02:44:44,71.62,26.500,35.43,,,
3705,05/01/2023 02:45:44,71.62,26.500,35.43,,,
3706,05/01/2023 02:46:44,71.62,26.500,35.43,,,
3707,05/01/2023 02:47:44,71.62,26.520,35.45,,,
3708,05/01/2023 02:48:44,71.65,26.460,35.43,,,
3709,05/01/2023 02:49:44,71.65,26.430,35.40,,,
3710,05/01/2023 02:50:44,71.62,26.450,35.39,,,
3711,05/01/2023 02:51:44,71.62,26.420,35.35,,,
3712,05/01/2023 02:52:44,71.62,26.420,35.35,,,
3713,05/01/2023 02:53:44,71.62,26.430,35.37,,,
3714,05/01/2023 02:54:44,71.62,26.420,35.36,,,
3715,05/01/2023 02:55:44,71.62,26.390,35.33,,,
3716,05/01/2023 02:56:44,71.58,26.390,35.30,,,
3717,05/01/2023 02:57:44,71.62,26.420,35.36,,,
3718,05/01/2023 02:58:44,71.62,26.420,35.36,,,
3719,05/01/2023 02:59:44,71.58,26.420,35.33,,,
3720,05/01/2023 03:00:44,71.58,26.420,35.33,,,
3721,05/01/2023 03:01:44,71.62,26.420,35.36,,,
3722,05/01/2023 03:02:44,71.58,26.440,35.34,,,
3723,05/01/2023 03:03:44,71.58,26.440,35.34,,,
3724,05/01/2023 03:04:44,71.58,26.420,35.33,,,
3725,05/01/2023 03:05:44,71.53,26.440,35.30,,,
3726,05/01/2023 03:06:44,71.58,26.410,35.32,,,
3727,05/01/2023 03:07:44,71.58,26.420,35.33,,,
3728,05/01/2023 03:08:44,71.58,26.410,35.32,,,
3729,05/01/2023 03:09:44,71.53,26.440,35.30,,,
3730,05/01/2023 03:10:44,71.53,26.420,35.28,,,
3731,05/01/2023 03:11:44,71.53,26.400,35.26,,,
3732,05/01/2023 03:12:44,71.53,26.400,35.26,,,
3733,05/01/2023 03:13:44,71.53,26.420,35.28,,,
3734,05/01/2023 03:14:44,71.53,26.380,35.24,,,
3735,05/01/2023 03:15:44,71.53,26.410,35.27,,,
3736,05/01/2023 03:16:44,71.53,26.390,35.25,,,
3737,05/01/2023 03:17:44,71.53,26.380,35.24,,,
3738,05/01/2023 03:18:44,71.53,26.380,35.24,,,
3739,05/01/2023 03:19:44,71.53,26.400,35.26,,,
3740,05/01/2023 03:20:44,71.53,26.420,35.28,,,
3741,05/01/2023 03:21:44,71.53,26.380,35.24,,,
3742,05/01/2023 03:22:44,71.53,26.420,35.28,,,
3743,05/01/2023 03:23:44,71.53,26.400,35.26,,,
3744,05/01/2023 03:24:44,71.53,26.380,35.24,,,
3745,05/01/2023 03:25:44,71.49,26.380,35.21,,,
3746,05/01/2023 03:26:44,71.49,26.420,35.24,,,
3747,05/01/2023 03:27:44,71.49,26.380,35.21,,,
3748,05/01/2023 03:28:44,71.49,26.420,35.24,,,
3749,05/01/2023 03:29:44,71.49,26.420,35.24,,,
3750,05/01/2023 03:30:44,71.49,26.420,35.24,,,
3751,05/01/2023 03:31:44,71.49,26.420,35.24,,,
3752,05/01/2023 03:32:44,71.49,26.430,35.26,,,
3753,05/01/2023 03:33:44,71.49,26.450,35.28,,,
3754,05/01/2023 03:34:44,71.49,26.450,35.28,,,
3755,05/01/2023 03:35:44,71.49,26.450,35.28,,,
3756,05/01/2023 03:36:44,71.49,26.450,35.28,,,
3757,05/01/2023 03:37:44,71.49,26.480,35.30,,,
3758,05/01/2023 03:38:44,71.49,26.480,35.31,,,
3759,05/01/2023 03:39:44,71.44,26.480,35.26,,,
3760,05/01/2023 03:40:44,71.49,26.480,35.31,,,
3761,05/01/2023 03:41:44,71.49,26.500,35.33,,,
3762,05/01/2023 03:42:44,71.44,26.540,35.31,,,
3763,05/01/2023 03:43:44,71.44,26.540,35.31,,,
3764,05/01/2023 03:44:44,71.44,26.560,35.33,,,
3765,05/01/2023 03:45:44,71.44,26.570,35.35,,,
3766,05/01/2023 03:46:44,71.44,26.590,35.37,,,
3767,05/01/2023 03:47:44,71.40,26.620,35.36,,,
3768,05/01/2023 03:48:44,71.44,26.640,35.41,,,
3769,05/01/2023 03:49:44,71.40,26.640,35.38,,,
3770,05/01/2023 03:50:44,71.44,26.640,35.41,,,
3771,05/01/2023 03:51:44,71.44,26.640,35.41,,,
3772,05/01/2023 03:52:44,71.44,26.700,35.46,,,
3773,05/01/2023 03:53:44,71.40,26.710,35.45,,,
3774,05/01/2023 03:54:44,71.40,26.730,35.46,,,
3775,05/01/2023 03:55:44,71.40,26.760,35.50,,,
3776,05/01/2023 03:56:44,71.40,26.780,35.51,,,
3777,05/01/2023 03:57:44,71.40,26.780,35.51,,,
3778,05/01/2023 03:58:44,71.40,26.810,35.54,,,
3779,05/01/2023 03:59:44,71.40,26.820,35.55,,,
3780,05/01/2023 04:00:44,71.40,26.820,35.55,,,
3781,05/01/2023 04:01:44,71.40,26.840,35.57,,,
3782,05/01/2023 04:02:44,71.40,26.840,35.57,,,
3783,05/01/2023 04:03:44,71.40,26.860,35.59,,,
3784,05/01/2023 04:04:44,71.37,26.880,35.58,,,
3785,05/01/2023 04:05:44,71.37,26.900,35.60,,,
3786,05/01/2023 04:06:44,71.40,26.910,35.63,,,
3787,05/01/2023 04:07:44,71.37,26.900,35.60,,,
3788,05/01/2023 04:08:44,71.37,26.940,35.63,,,
3789,05/01/2023 04:09:44,71.37,26.940,35.63,,,
